License #,DBA Name,Address,City,State,Zip,Latitude,Longitude
2180043,SUBWAY,2421 N CLARK ST ,CHICAGO,IL,60614,41.92621348,-87.64070653
2180046,WIKLANSKI'S BAKERY,6006 W BELMONT AVE ,CHICAGO,IL,60634,41.93855323,-87.77656497
2180050,LA ESPERANZA,3000 S DRAKE AVE ,CHICAGO,IL,60623,41.83881606,-87.71356486
2180056,"OBERWEIS DAIRY, INC",3055 N SHEFFIELD AVE ,CHICAGO,IL,60657,41.93792965,-87.65389287
2180081,JMJ CHOICE,2650 W 69TH ST ,CHICAGO,IL,60629,41.76833319,-87.69027927
2183291,K & G SUPERMARKET,2802 S KARLOV AVE ,CHICAGO,IL,60623,41.84038415,-87.72702718
2183303,UNO'S PIZZERIA,11601 W TOUHY AVE ,CHICAGO,IL,60666,42.0085364,-87.91442844
2183304,YADA'S FLOWERS & GIFTS,2059 W 18TH ST STE 1,CHICAGO,IL,60608,41.85752528,-87.67832135
2183327,"COOL RUNNINGS CARIBBEAN CUISINE INC.,",7448 S VINCENNES AVE ,CHICAGO,IL,60621,41.75866791,-87.63127912
2183393,THE PREVIOUS ADMINISTRATION CO,3152 W DIVERSEY AVE ,CHICAGO,IL,60647,41.93213749,-87.70712865
2183400,EL BUEN TACO,749 S CICERO AVE ,CHICAGO,IL,60644,41.87082601,-87.74476764
2183402,ARTISTS CAFE,1150 S WABASH AVE ,CHICAGO,IL,60605,41.86775147,-87.62597953
2183417,The Scoop Neveria,4117 W North AVE ,CHICAGO,IL,60639,41.90973039,-87.72969327
2183439,THE EMBERS ON BROADWAY,2835 N BROADWAY ,CHICAGO,IL,60657,41.93373294,-87.64442476
2183455,"CJK FOODS, INC",1001 N CROSBY ST ,CHICAGO,IL,60610,41.90035516,-87.64372907
2183461,E'CLAT TAPAS,2920 S WENWORTH STE 2,CHICAGO,IL,60616,,
2183466,"GOODIES, INC..",6958 S WENTWORTH AVE ,CHICAGO,IL,60621,41.76734282,-87.62996989
2183471,FOREVER YOGURT,2727 N CLARK ST ,CHICAGO,IL,60614,41.93211817,-87.64456439
2183484,"TESSY'S HOMEFOOD MARKET,INC.",6238 N BROADWAY ,CHICAGO,IL,60660,41.9956796,-87.66058643
2183499,REVOLUTION SNACKS,5406 W CORTLAND STE 1,CHICAGO,IL,60639,41.91452888,-87.76103651
2183536,"BUTCHWAY TOBACCO & SNACKS, INC",1724 W 69TH ST ,CHICAGO,IL,60636,41.76862075,-87.66741702
2183539,GATEWAY,161 N CLARK ST ,CHICAGO,IL,60601,41.8847797,-87.63080067
2183563,SUBWAY,4025 E 106TH ST ,CHICAGO,IL,60617,41.70257661,-87.5258717
2183566,SKYYGREENS,1400 W 46TH ST ,CHICAGO,IL,60609,41.81060129,-87.66028326
2183590,WALGREENS #15281,2817 N CLARK ST ,CHICAGO,IL,60657,41.93332233,-87.64513436
2183592,WALGREENS #15281,2817 N CLARK ST ,CHICAGO,IL,60657,41.93332233,-87.64513436
2183609,FRANCES JEAN LLC,1845 W MELROSE APT 1,CHICAGO,IL,60657,41.9404092,-87.6757001
2183610,"WEST SIDE CORNER STORE, INC",616 S PULASKI RD ,CHICAGO,IL,60624,41.87301727,-87.72555237
2183629,TERESITA FOOD,2400 S HOMAN AVE ,CHICAGO,IL,60623,41.84798347,-87.71016372
2183633,PIZZA HUT,3009 N CLARK ST ,CHICAGO,IL,60657,41.93674905,-87.64791189
2183640,CHESHIRE CAT CONFECTIONARY LLC,235 W EUGENIE UNIT M2,CHICAGO,IL,60614,41.91275016,-87.63623375
2183642,KINOS FINER FOODS LIMITED,2458 S SACRAMENTO AVE ,CHICAGO,IL,60623,41.84648339,-87.70034533
2183643,KINOS FINER FOODS LIMITED,2458 S SACRAMENTO AVE ,CHICAGO,IL,60623,41.84648339,-87.70034533
2183659,THE SIP GOURMET COFFEE HOUSE,5301 S HYDE PARK BLVD ,CHICAGO,IL,60615,41.79954377,-87.58390766
2183661,COSTELLO'S SANDWICHES & SIDES,2235 N LINCOLN AVE ,CHICAGO,IL,60614,41.92277357,-87.64481201
2183696,CONNECTION,2639-2641 W PETERSON AVE ,CHICAGO,IL,60659,41.99035125,-87.69614675
2183709,UMAI,730 S CLARK ST ,CHICAGO,IL,60605,41.87278061,-87.63077151
2183710,UMAI,730 S CLARK ST ,CHICAGO,IL,60605,41.87278061,-87.63077151
2183733,LATIN FUSION,6132 S KILBOURN ,CHICAGO,IL,60629,41.78116268,-87.73519389
2183734,LATIN FUSION,324 N LEAVITT ST ,CHICAGO,IL,60612,41.88743405,-87.68184949
2183764,STARBUCKS COFFEE # 16696,1599 N CLYBOURN AVE ,CHICAGO,IL,60642,41.91093474,-87.64933701
2183765,STARBUCKS COFFEE 18013,171 W RANDOLPH ST ,CHICAGO,IL,60601,41.88436188,-87.63316454
2183768,STEVO'S GRILL,2326 W BELMONT AVE ,CHICAGO,IL,60618,41.93958169,-87.68666228
2183771,MAYFAIR MARKET,4728 N PULASKI RD ,CHICAGO,IL,60630,41.96726667,-87.72814705
2183791,PIZZA FRESCA,5747 W BELMONT AVE ,CHICAGO,IL,60634,41.93840769,-87.7708254
2183796,LA TAQUERIA LA PUERTA CORP,5620 S PULASKI RD ,CHICAGO,IL,60629,41.79066695,-87.72323575
2183800,D.C.S  FOODS,3625 W CHICAGO AVE ,CHICAGO,IL,60651,41.89534012,-87.71747066
2183815,100 PENNIES STORE,3458 N CICERO ,CHICAGO,IL,60641,41.94419899,-87.74715728
2183826,MERGUEZ,4801 N MILWAUKEE AVE ,CHICAGO,IL,60630,41.96796581,-87.76065246
2183837,PAZZO'S CUCINA ITALIANA,101 N WACKER DR ,CHICAGO,IL,60606,41.88323435,-87.63664906
2183838,PAZZO'S CUCINA ITALIANA,101 N WACKER DR ,CHICAGO,IL,60606,41.88323435,-87.63664906
2183848,WAZOBIA AFRICAN CUISINE INC.,6221 N CLARK ST ,CHICAGO,IL,60660,41.99516694,-87.67003398
2183866,PHO TAU BAY,1010 W ARGYLE ST ,CHICAGO,IL,60640,41.97341501,-87.65542231
2183872,OLIVER'S CAFE INC.,451 W 31ST ST ,CHICAGO,IL,60616,41.83804177,-87.63806607
2183879,"TAYLOR PREPARED FOODS, INC.",4300 S MORGAN ST ,CHICAGO,IL,60609,41.81597266,-87.65075188
2183880,THE COFFEE STUDIO,5628 N CLARK ST ,CHICAGO,IL,60660,41.98438482,-87.66909931
2183884,EL PUEBLO 5,6712 N CLARK ST ,CHICAGO,IL,60626,42.00386866,-87.67275339
2183902,STARBUCKS,5700 S MARYLAND AVE ,CHICAGO,IL,60637,41.79126062,-87.60508491
2183904,WOLFGANG PUCK EXPRESS,5700 S MARYLAND AVE ,CHICAGO,IL,60637,41.79126062,-87.60508491
2183905,7TH FLOOR SKY LOBBY,5700 S MARYLAND AVE ,CHICAGO,IL,60637,41.79126062,-87.60508491
2183909,HYDE PARK MARKET,5700 S MARYLAND AVE ,CHICAGO,IL,60637,41.79126062,-87.60508491
2183910,24 SEVEN FOOD MART,4343 N CLARENDON AVE ,CHICAGO,IL,60613,41.96166714,-87.64976057
2183911,WINDY FOOD MART INC.,1007 W 63RD ST ,CHICAGO,IL,60621,41.77956458,-87.64997484
2183928,Plenty,2036 W DIVISION ST ,CHICAGO,IL,60622,41.90327356,-87.67874776
2183952,Fresh Start Mini Mart,854 N KILDARE AVE ,CHICAGO,IL,60651,41.89689608,-87.73367117
2183957,BADOU SENEGALESE CUISINE,2055 W HOWARD ST ,CHICAGO,IL,60645,42.01935461,-87.68254052
2183963,GREEN DOLPHIN INC.,2200 N ASHLAND AVE ,CHICAGO,IL,60614,41.92158491,-87.66877311
2184012,UNITED CLUB,11601 W TOUHY AVE ,CHICAGO,IL,60666,42.0085364,-87.91442844
2184013,UNITED CLUB,11601 W TOUHY AVE ,CHICAGO,IL,60666,42.0085364,-87.91442844
2184017,EL POZOLITO #2 RESTAURANT,2811 W 55TH ST ,CHICAGO,IL,60632,41.79357208,-87.69431304
2184032,TOAST IT,201 N CLARK ST ,CHICAGO,IL,60601,41.88577122,-87.63082982
2184050,"EPIC BURGER, INC",407 N CLARK ST ,CHICAGO,IL,60654,41.88942242,-87.63091874
2184051,PANERA BREAD #1640,400 W DIVISION ST ,CHICAGO,IL,60610,41.90390274,-87.63837089
2184054,SUBWAY SANDWICHES,3951 N KIMBALL AVE ,CHICAGO,IL,60618,41.95354369,-87.71274347
2184104,LOS MANGOS NEVERIA Y FRUTERIA #3,5758 S PULASKI RD ,CHICAGO,IL,60629,41.78780006,-87.72315662
2184109,CUPCAKE GANGSTERS,740 W 63RD ST ,CHICAGO,IL,60621,41.77986317,-87.64452788
2184110,JOEY'S SODA AND SNACKS LLC,1946 W MONTROSE AVE ,CHICAGO,IL,60613,41.96157889,-87.67782832
2184113,EL COYOTE MEXICAN GRILL,2255 W TAYLOR ST ,CHICAGO,IL,60612,41.86890481,-87.6834333
2184116,MITCHELL LOUNGE,2005 W 69TH ST ,CHICAGO,IL,60636,41.76832753,-87.67389581
2184138,PAZZO'S CUCINA ITALIANA,101 N WACKER DR ,CHICAGO,IL,60606,41.88323435,-87.63664906
2184143,SHABOWL,844 W ARMITAGE AVE ,CHICAGO,IL,60614,41.91826158,-87.65029314
2184159,ETHIOPIAN DIAMOND RESTAURANT,6118-6122 N BROADWAY ,CHICAGO,IL,60660,41.99288645,-87.66050315
2184160,ETHIOPIAN DIAMOND RESTAURANT,6118-6122 N BROADWAY ,CHICAGO,IL,60660,41.99288645,-87.66050315
2184169,ECLAIRE BAKERY AND PATISSERIE,444 W FULLERTON PKWY STE 1801,CHICAGO,IL,60614,41.92568726,-87.64095824
2184200,LOTUS CAFE & BANH MI SANDWICHES,719 W MAXWELL ST ,CHICAGO,IL,60607,41.86468702,-87.64582096
2184219,GIORDANO'S RESTAURANT,1340 S MICHIGAN AVE ,CHICAGO,IL,60605,41.86462304,-87.62423341
2184220,GIORDANO'S RESTAURANT,1340 S MICHIGAN AVE ,CHICAGO,IL,60605,41.86462304,-87.62423341
2184231,Herbavida,1041 N Ashland AVE ,CHICAGO,IL,60622,41.90086988,-87.66727777
2184244,HAMACHI,2801 W HOWARD ST ,CHICAGO,IL,60645,42.01921374,-87.69970316
2184253,THE SANDWICH BREAK,2942 W 63RD ST ,CHICAGO,IL,60629,41.77916514,-87.69753257
2184265,"KC'S ACADEMY OF EARLY CHILDHOOD EDUCATION, INC.",839-841 W SHERIDAN RD ,CHICAGO,IL,60613,41.95261467,-87.65119528
2184276,VERUCA CHOCOLATES,2409 N WESTERN AVE ,CHICAGO,IL,60647,41.9252177,-87.68750659
2184293,PROTEIN BAR,235 S FRANKLIN ST ,CHICAGO,IL,60606,41.87842163,-87.63506331
2184296,FON FON CHINESE CUISINE,8253 S KEDZIE AVE ,CHICAGO,IL,60652,41.74276007,-87.70205802
2184299,Aldi,4627 W Diversey AVE ,CHICAGO,IL,60639,41.93146944,-87.74301063
2184320,WALMART #5965,10900 S DOTY AVE ,CHICAGO,IL,60628,41.69631368,-87.59663224
2184322,WALMART #5965,10900 S DOTY AVE ,CHICAGO,IL,60628,41.69631368,-87.59663224
2184347,GATEWAY NEWSTAND,231 S LA SALLE ST ,CHICAGO,IL,60604,41.87854293,-87.63212058
2184354,SUNDRY SHOP,200 W JACKSON BLVD ,CHICAGO,IL,60606,41.8782277,-87.63380479
2184368,VIA MEXICANA,4553 S ASHLAND AVE ,CHICAGO,IL,60609,41.81068115,-87.66487963
2184369,VIA MEXICANA,4553 S ASHLAND AVE ,CHICAGO,IL,60609,41.81068115,-87.66487963
2184370,COLLARD GREEN CATERING,4431 N CLIFTON ,CHICAGO,IL,60640,41.96265369,-87.65819285
2184372,DINO'S,1905 W 51ST ST ,CHICAGO,IL,60609,41.8011428,-87.6722883
2184373,ADRIAN'S FOODS MARKET #2 INC.,3258 W MONTROSE AVE ,CHICAGO,IL,60618,41.96126953,-87.71063123
2184390,THE DOG JOINT,350 W ARMITAGE AVE ,CHICAGO,IL,60614,41.91843794,-87.63842633
2184394,MONTROSE DELI,6601 W IRVING PARK RD ,CHICAGO,IL,60634,41.95272166,-87.79136221
2184395,MONTROSE DELI,6601 W IRVING PARK RD ,CHICAGO,IL,60634,41.95272166,-87.79136221
2184397,PIZZA4U,6920 S ASHLAND AVE ,CHICAGO,IL,60636,41.76789332,-87.66401897
2184404,CAMINO A LA SALUD,4943 W 63RD ST /SIDE DRIVE,CHICAGO,IL,60638,,
2184420,MARIGOLD RESTAURANT,5413 N CLARK ST ,CHICAGO,IL,60640,41.98020464,-87.66815868
2184421,MARIGOLD RESTAURANT,5413 N CLARK ST ,CHICAGO,IL,60640,41.98020464,-87.66815868
2184423,Carnicerias Guanajuato,1051-1053 N ASHLAND AVE ,CHICAGO,IL,60622,41.90119217,-87.66728673
2184424,Guckenheimer @ mars itc.,930 W EVERGREEN AVE ,CHICAGO,IL,60642,41.90502126,-87.65251954
2184452,'GENGHIS' EATERY,1607 W MONTROSE AVE ,CHICAGO,IL,60613,41.96147702,-87.66957103
2184461,THE BISTRO BY THE PIER,505 N LAKE SHORE DR ,CHICAGO,IL,60611,41.89127929,-87.61410753
2184463,THE BISTRO BY THE PIER,505 N LAKE SHORE DR ,CHICAGO,IL,60611,41.89127929,-87.61410753
2184562,UKAI RESTAURANT,1059 W BELMONT AVE ,CHICAGO,IL,60657,41.93976468,-87.65647301
2184654,"LA CEBOLLITA GRILL #2, INC.",1807 S ASHLAND AVE ,CHICAGO,IL,60608,41.85756119,-87.66598939
2184668,YUMMY,3709-3713 N HARLEM AVE ,CHICAGO,IL,60634,41.94739919,-87.80693252
2184686,"FAMILY MIN MART II, INC.",4207 S SACRAMENTO AVE ,CHICAGO,IL,60632,41.81698752,-87.69924771
2184853,DIN FOODS,903 W BELMONT AVE ,CHICAGO,IL,60657,41.93983634,-87.65173777
2184914,Dunkin Donuts,5705-5709 W North AVE ,CHICAGO,IL,60639,41.90923061,-87.7685388
2184915,CALI'S MEXICAN-AMERICAN GRILL,2333 S MICHIGAN AVE ,CHICAGO,IL,60616,41.85011799,-87.62358911
2184921,GATEWAY,30 S WACKER DR ,CHICAGO,IL,60606,41.88140721,-87.63715509
2184944,GREEN TOMATO CAFE,3750 W OGDEN AVE ,CHICAGO,IL,60623,41.85319452,-87.71932895
2184949,LUNA'S BAKERY,3500 W 59TH ST ,CHICAGO,IL,60629,41.78624118,-87.71077772
2184952,EAT UP CATERING,10142 S MORGAN ,CHICAGO,IL,60643,41.70918641,-87.64790362
2184965,SATAZA,28 S CLINTON ST ,CHICAGO,IL,60661,41.88097439,-87.64131135
2184967,BRASA ROJA RESTAURANT,3556 N PULASKI RD ,CHICAGO,IL,60641,41.94627055,-87.72754493
2184968,Coleman's Barbeque 2 LLC,5752-5754 W CHICAGO AVE ,CHICAGO,IL,60651,41.8948978,-87.76984311
2184977,JOHNNY BROWN BAG,5406 N CLARK ST ,CHICAGO,IL,60640,41.98005946,-87.66844179
2184984,CITGO GAS & FOOD,734 W 111TH ST ,CHICAGO,IL,60628,41.69247497,-87.64131342
2184989,"SOUTH BEACH APTS FOOD & DELI,INC",7447 S SOUTH SHORE DR ,CHICAGO,IL,60649,41.76130547,-87.55770552
2184995,Z & Z WINGS,1049 W 103RD ST ,CHICAGO,IL,60643,41.70674629,-87.64967461
2185009,GASLIGHT COFFEE ROASTERS,2385 N MILWAUKEE AVE ,CHICAGO,IL,60647,41.92466825,-87.69999236
2185026,BRANDY'S,5777 N MILWAUKEE AVE ,CHICAGO,IL,60646,41.98657862,-87.77752035
2185047,BANH MI AND CO,2057 W ROSCOE ST ,CHICAGO,IL,60618,41.94308026,-87.68072843
2185060,PHONE TECH,1737 W DEVON AVE ,CHICAGO,IL,60660,41.99791464,-87.67336471
2185066,BOSS BAR,418-420 N CLARK ST ,CHICAGO,IL,60654,41.88990488,-87.63122455
2185068,BOSS BAR,418-420 N CLARK ST ,CHICAGO,IL,60654,41.88990488,-87.63122455
2185072,LA CATRINA CAFE,1011 W 18TH ST ,CHICAGO,IL,60608,41.85790269,-87.65215621
2185077,EVERGREEN RESTAURANT,2411 S WENTWORTH AVE ,CHICAGO,IL,60616,41.84880484,-87.63177773
2185078,EVERGREEN RESTAURANT,2411 S WENTWORTH AVE ,CHICAGO,IL,60616,41.84880484,-87.63177773
2185079,NAF NAF GRILL,309 W WASHINGTON ST ,CHICAGO,IL,60606,41.8830946,-87.63563266
2185108,CHINESE KITCHEN AND SUSHI,420 W 31ST ST ,CHICAGO,IL,60616,41.83827011,-87.63746078
2185129,THE HARDING TAVERN,2732 N MILWAUKEE AVE ,CHICAGO,IL,60647,41.930722,-87.71034548
2185171,FAMOUS SUBS,1521 S PULASKI RD ,CHICAGO,IL,60623,41.8600391,-87.72484229
2185180,NEVERIA LA TROPICANA CORPORATION,7001-7003 S PULASKI RD ,CHICAGO,IL,60629,41.76588398,-87.72229394
2185197,"CLARK STREET PANCAKE HOUSE, INC.",7036 N CLARK ST ,CHICAGO,IL,60626,42.01012437,-87.6743699
2185211,TAQUERIA Y RESTAURANT LA SABROSITA,5407 S KEDZIE AVE ,CHICAGO,IL,60632,41.79510786,-87.70345956
2185218,CAFE DESCARTES,6451 N SHERIDAN RD ,CHICAGO,IL,60626,41.99964587,-87.66053367
2185248,MIGUEL ANGEL MEXICAN GRILL CAFE,3810 N CENTRAL AVE ,CHICAGO,IL,60634,41.94988417,-87.76703882
2185268,DOLCE GELATO,2904 N BROADWAY AVE ,CHICAGO,IL,60657,41.935033,-87.64437895
2185323,7 ELEVEN,801 S STATE ST ,CHICAGO,IL,60605,41.87174546,-87.62737703
2185324,7 ELEVEN,801 S STATE ST ,CHICAGO,IL,60605,41.87174546,-87.62737703
2185348,Mango Food Wine & Spirits,2354 W Hirsch ,CHICAGO,IL,60622,41.90677803,-87.68689573
2185349,Mango Food Wine & Spirits,2354 W Hirsch ,CHICAGO,IL,60622,41.90677803,-87.68689573
2185371,JUNO,2638 N LINCOLN AVE ,CHICAGO,IL,60614,41.92975946,-87.65501077
2185372,JUNO,2638 N LINCOLN AVE ,CHICAGO,IL,60614,41.92975946,-87.65501077
2185375,One Stop Mart,207 W JACKSON BLVD ,CHICAGO,IL,60606,41.87800659,-87.63396691
2185385,Paleteria  Y Neveria Lupita,4819 W Diversey AVE ,CHICAGO,IL,60639,41.93141405,-87.74740231
2185387,WINCHESTER MINI MART,1905 W 87TH ST ,CHICAGO,IL,60620,41.73558,-87.67064863
2185389,CRAZY POT,2002 S WENTWORTH AVE ,CHICAGO,IL,60616,41.8552817,-87.63199264
2185410,FLORA CONFECTIONS,2305 N COMMONWELTH ,CHICAGO,IL,60614,41.92400099,-87.6379128
2185419,KILWINS CHOCOLATES & FUDGE,5226-5228 S HARPER AVE ,CHICAGO,IL,60615,41.80012851,-87.58920988
2185421,"MEATHEAD MANAGEMENT, LLC",3304 N WESTERN AVE ,CHICAGO,IL,60618,41.9414762,-87.68837416
2185433,BA LE SANDWICHES #3,166 W WASHINGTON ST ,CHICAGO,IL,60602,41.88331715,-87.63291657
2185442,UNCLE JOHN'S BARBECUE,8247-8249 S COTTAGE GROVE AVE ,CHICAGO,IL,60619,41.74440376,-87.60489923
2185447,CHICAGO FIRE MARKET,623 W 31ST ST ,CHICAGO,IL,60616,41.83798227,-87.64240613
2185448,DOMINO'S PIZZA,4323 S ASHLAND AVE ,CHICAGO,IL,60609,41.81522283,-87.66499166
2185460,OLD CHICAGO GRILL,22 W OHIO ST ,CHICAGO,IL,60610,41.89256664,-87.62901258
2188855,RED SNAPPER,2804 W MARQUETTE RD ,CHICAGO,IL,60629,41.77193063,-87.69343855
2188877,Grill On Grand,3525 W Grand AVE ,CHICAGO,IL,60651,41.90133664,-87.7145823
2188886,PAPA ROMEO PIZZA,1617 W IRVING PARK RD ,CHICAGO,IL,60613,41.95417032,-87.66978811
2188889,"Chicago Ave. Grocery, Inc",3925 W CHICAGO AVE ,CHICAGO,IL,60651,41.89526808,-87.72480023
2188890,ROOK CAFE AND SMOOTHIE BAR,816 S MICHIGAN AVE ,CHICAGO,IL,60605,41.87162385,-87.62431055
2188896,GRILL N GRIDDLE,651 W WASHINGTON BLVD ,CHICAGO,IL,60661,41.88305289,-87.6446886
2188908,"Cicero Quick Stop, Inc",10 S CICERO AVE ,CHICAGO,IL,60644,41.88014636,-87.7454126
2188918,DAVIDS TEA,924 W ARMITAGE AVE ,CHICAGO,IL,60614,41.91823533,-87.65201068
2188922,DAVIDS TEA,3530 N SOUTHPORT AVE ,CHICAGO,IL,60657,41.94609558,-87.66413731
2188923,DAVIDS TEA,1645 N DAMEN AVE ,CHICAGO,IL,60647,41.91185069,-87.67734896
2188925,FITZGERALD LIQUOR,8700 S YATES BLVD ,CHICAGO,IL,60617,41.7372186,-87.56617609
2188927,WEST SIDE GYROS & PITA KEBOB,754 S WESTERN AVE ,CHICAGO,IL,60612,41.87136341,-87.68631729
2188929,SUPERMERCADO LA TAPATIA,2300 S SACRAMENTO AVE ,CHICAGO,IL,60623,41.84992324,-87.70044617
2188943,SUPERMERCADO LA GLORIA,4117-4125 S KEDZIE AVE ,CHICAGO,IL,60632,41.81845057,-87.70423225
2188962,RAYEES CAFE,6355 N WESTERN AVE ,CHICAGO,IL,60659,41.99752869,-87.6897292
2188995,HAIFA CAFE,19 N WELLS ST ,CHICAGO,IL,60606,41.88244897,-87.63369718
2189009,THE BOILER ROOM,2210-2212 N CALIFORNIA AVE ,CHICAGO,IL,60647,41.92202353,-87.69747725
2189012,YUMMY BITE,154 W 95TH ST ,CHICAGO,IL,60628,41.72177135,-87.62843656
2189028,PITA XPRESS GRILL,2537-2539 W DEVON AVE ,CHICAGO,IL,60659,41.99755417,-87.69377018
2189047,DUNKIN DONUTS,947 W FULLERTON AVE ,CHICAGO,IL,60614,41.92527648,-87.65303527
2189078,"O & M FOOD & MEAT MART, INC",11418 S MICHIGAN AVE ,CHICAGO,IL,60628,41.68642201,-87.62101639
2189091,HYATT PLACE CHICAGO DOWNTOWN RIVER NORTH,66 W ILLINOIS ST ,CHICAGO,IL,60654,41.8909384,-87.63059033
2189093,HYATT PLACE CHICAGO DOWNTOWN RIVER NORTH,66 W ILLINOIS ST ,CHICAGO,IL,60654,41.8909384,-87.63059033
2189094,HYATT PLACE CHICAGO DOWNTOWN RIVER NORTH,66 W ILLINOIS ST ,CHICAGO,IL,60654,41.8909384,-87.63059033
2189098,FAIRFIELD AND SUITES CHICAGO DOWNTOWN RIVER NORTH,60 W ILLINOIS ST ,CHICAGO,IL,60654,41.89094095,-87.63032434
2189100,FAIRFIELD AND SUITES CHICAGO DOWNTOWN RIVER NORTH,60 W ILLINOIS ST ,CHICAGO,IL,60654,41.89094095,-87.63032434
2189102,FAIRFIELD AND SUITES CHICAGO DOWNTOWN RIVER NORTH,60 W ILLINOIS ST ,CHICAGO,IL,60654,41.89094095,-87.63032434
2189108,"GREAT WALL CHINESE RESTAURANT, INC.",6748 N Sheridan RD ,CHICAGO,IL,60626,42.00499183,-87.66101659
2189156,7-ELEVEN #35504,1415 W IRVING PARK RD ,CHICAGO,IL,60613,41.95423658,-87.66486474
2189170,IT TAKES A VILLAGE CHRISTIAN ACADEMY,9011-9015 S COTTAGE GROVE AVE ,CHICAGO,IL,60619,41.7308606,-87.60453525
2189179,ALL STAR KIDS ACADEMY,1960 W 13TH ST ,CHICAGO,IL,60608,41.86505135,-87.67600729
2189181,FECO FOOD STORE,2624 W NORTH AVE ,CHICAGO,IL,60647,41.9103661,-87.69310771
2189184,TARGET STORE T2781,1101 W JACKSON BLVD ,CHICAGO,IL,60607,41.87772021,-87.65469
2189255,Asiel Foods,3750 W CHICAGO AVE ,CHICAGO,IL,60651,41.8955267,-87.72079575
2189282,FLIRTY GIRL FITNESS,2215-2217 N HALSTED ST ,CHICAGO,IL,60614,41.92230468,-87.64850217
2189283,THE BEER TEMPLE,3185 N ELSTON AVE ,CHICAGO,IL,60618,41.93907999,-87.69765351
2189285,YOKOZUNA,1131 W BRYN MAWR AVE ,CHICAGO,IL,60660,41.98352604,-87.65931794
2189291,BELLO TEA,131 N CLINTON ST ,CHICAGO,IL,60661,41.88418751,-87.64111967
2189297,LUCKY'S SANDWICH CO. WICKER PARK,1635 N MILWAUKEE AVE ,CHICAGO,IL,60647,41.91118819,-87.67849329
2189298,LUCKY'S SANDWICH CO. WICKER PARK,1635 N MILWAUKEE AVE ,CHICAGO,IL,60647,41.91118819,-87.67849329
2189299,"Z T DOLLAR EXCHANGE,INC",2429 E 72ND ST ,CHICAGO,IL,60649,41.76433922,-87.56537068
2189302,OLIVIA'S TASTE INC,7157 W BELMONT AVE ,CHICAGO,IL,60634,41.9378904,-87.80640602
2189305,KREATIVE KATERS LLC,491 SAGINAW ,CALUMET CITY,IL,60409,,
2189307,LISA'S FOOD MARKET,2926 N PULASKI RD ,CHICAGO,IL,60641,41.93442036,-87.72719901
2189315,Lee's Wok,5808 W NORTH AVE ,CHICAGO,IL,60639,41.90942295,-87.77073265
2189327,REDZ BELIZEAN RESTAURANT LLC,7605 N PAULINA ST ,CHICAGO,IL,60626,42.01958216,-87.67295276
2189328,"EL JARAL SUPERMARKET, INC.",9800 S ESCANABA AVE ,CHICAGO,IL,60617,41.71720197,-87.55390574
2189332,DOLLOP COFFEE COMPANY,345 E OHIO ST ,CHICAGO,IL,60611,41.8925183,-87.61850243
2189341,THE BIG CHEESE ON LINCOLN,4229 N LINCOLN AVE ,CHICAGO,IL,60618,41.95867813,-87.68176383
2189351,MARKLAND-HUBBARD GOURMET PROVISIONS,1739 W 99TH ST ,CHICAGO,IL,60643,41.71378227,-87.66691074
2189365,CHA CHA'S RESTAURANT,3900-3906 S WESTERN AVE ,CHICAGO,IL,60609,41.82295429,-87.68501299
2189367,Saad Mini Mart,957 N ASHLAND AVE ,CHICAGO,IL,60622,41.89960626,-87.66724268
2189369,ROBINSON'S N0 1 RIBS,201 N CLARK ST ,CHICAGO,IL,60601,41.88577122,-87.63082982
2189372,LA BOULANGERIE,915 W BELMONT AVE ,CHICAGO,IL,60657,41.9398304,-87.65217131
2189376,LEONARDO'S PIZZA,8555 S CICERO AVE ,CHICAGO,IL,60652,41.73651508,-87.74078242
2189387,TAMALLI SPACE CHARROS LLC,4350 N BROADWAY ,CHICAGO,IL,60613,41.96140898,-87.65506276
2189389,BANGKOK BELLY,6132 N NORTHWEST HWY ,CHICAGO,IL,60631,41.99294606,-87.80026923
2189399,53RD CORNER MART,5300 S ASHLAND AVE ,CHICAGO,IL,60609,41.79758,-87.66482482
2189408,Durango Pizzeria,2718 N LARAMIE AVE ,CHICAGO,IL,60639,41.93024185,-87.75652286
2189415,RIGO'S CAFE,1520 N HALSTED ST ,CHICAGO,IL,60642,41.90925382,-87.64837877
2189423,PALACE CAFE,8114 S STONY ISLAND AVE ,CHICAGO,IL,60617,41.74735363,-87.58602791
2189429,ROMA'S BEEF & SAUSAGE,4237 N CICERO AVE ,CHICAGO,IL,60641,41.95813385,-87.7473042
2189438,ALEGRIA'S SEAFOOD,1024 N ASHLAND AVE ,CHICAGO,IL,60622,41.90045256,-87.6675601
2189442,EL VELERO DE NAYARIT,3300 W MONTROSE AVE ,CHICAGO,IL,60618,41.96126821,-87.71075304
2189443,KFC,4804 N SHERIDAN RD ,CHICAGO,IL,60640,41.96925666,-87.65497266
2189449,WYNDHAM GRAND CHICAGO RIVERFRONT,71 E WACKER DR ,CHICAGO,IL,60601,41.88775652,-87.62551819
2189451,WYNDHAM GRAND CHICAGO RIVERFRONT,71 E WACKER DR ,CHICAGO,IL,60601,41.88775652,-87.62551819
2189453,WYNDHAM GRAND CHICAGO RIVERFRONT,71 E WACKER DR ,CHICAGO,IL,60601,41.88775652,-87.62551819
